9.335166666666665947e+00,4.027538888888889090e+01
9.335958333333334025e+00,4.027572222222222109e+01
9.336291666666665989e+00,4.028833333333333400e+01
9.336999999999999744e+00,4.027630555555555247e+01
9.336999999999999744e+00,4.027641666666666254e+01
9.338083333333333513e+00,4.033644444444444588e+01
9.338583333333334124e+00,4.025522222222222268e+01
9.339000000000000412e+00,4.034050000000000580e+01
9.339249999999999829e+00,4.001455555555555321e+01
9.340041666666666131e+00,4.001569444444444201e+01
9.340666666666667339e+00,4.036483333333333690e+01
9.340916666666666757e+00,4.031680555555556111e+01
9.341708333333333059e+00,4.017616666666666703e+01
9.341916666666666202e+00,4.037836111111111137e+01
9.342666666666666231e+00,4.026544444444444792e+01
9.343833333333332547e+00,4.000227777777777760e+01
9.344583333333332575e+00,4.024374999999999858e+01
9.344749999999999446e+00,4.026136111111111404e+01
9.346416666666666373e+00,4.027391666666666481e+01
9.347583333333332689e+00,4.004644444444443963e+01
9.348499999999999588e+00,4.005338888888888960e+01
9.348541666666665861e+00,3.998611111111111427e+01
9.349291666666665890e+00,4.028988888888888908e+01
9.349541666666667084e+00,3.998558333333333081e+01
9.350041666666665918e+00,4.024325000000000330e+01
9.350583333333332803e+00,4.008825000000000216e+01
9.350791666666665947e+00,3.982950000000000301e+01
9.350916666666666544e+00,3.998463888888888818e+01
9.351166666666665961e+00,4.037366666666666504e+01
9.352791666666666615e+00,4.039524999999999721e+01
9.353208333333332902e+00,4.026883333333333326e+01
9.353249999999999176e+00,4.019274999999999665e+01
9.353249999999999176e+00,4.027891666666666737e+01
9.353624999999999190e+00,4.026752777777777936e+01
9.355000000000000426e+00,4.008041666666667169e+01
9.356875000000000497e+00,4.025277777777777999e+01
9.357250000000000512e+00,4.000116666666666987e+01
9.357625000000000526e+00,4.000483333333333036e+01
9.357874999999999943e+00,4.000261111111110779e+01
9.357958333333332490e+00,4.000238888888888766e+01
9.358375000000000554e+00,4.029427777777777919e+01
9.358458333333333101e+00,4.001027777777778027e+01
9.359875000000000611e+00,4.026172222222222530e+01
9.360333333333333172e+00,4.041752777777777794e+01
9.361000000000000654e+00,4.028224999999999767e+01
9.361708333333332632e+00,4.019372222222222035e+01
9.362166666666666970e+00,4.002263888888888488e+01
9.363500000000000156e+00,4.027550000000000097e+01
9.363833333333333897e+00,4.041416666666666657e+01
9.363875000000000171e+00,4.027808333333333479e+01
9.364000000000000767e+00,4.000844444444444292e+01
9.364000000000000767e+00,4.032919444444444679e+01
9.364291666666666458e+00,4.000783333333333047e+01
9.364458333333333329e+00,4.031400000000000006e+01
9.366583333333332817e+00,4.001044444444444537e+01
9.366958333333332831e+00,4.032341666666666669e+01
9.367166666666665975e+00,4.038013888888888658e+01
9.367208333333334025e+00,4.032263888888888914e+01
9.367208333333334025e+00,4.032955555555555804e+01
9.367374999999999119e+00,4.001666666666666572e+01
9.367416666666667169e+00,4.031302777777777635e+01
9.368166666666667197e+00,4.000719444444444406e+01
9.368708333333334082e+00,4.042280555555555566e+01
9.369416666666666060e+00,4.001380555555555674e+01
9.369416666666666060e+00,4.033991666666666731e+01
9.370749999999999247e+00,4.033547222222222217e+01
9.371458333333333002e+00,4.001122222222222291e+01
9.371916666666667339e+00,4.038944444444444315e+01
9.372208333333333030e+00,4.038322222222222280e+01
9.372958333333333059e+00,4.000016666666666509e+01
9.372958333333333059e+00,4.038319444444444173e+01
9.373666666666666814e+00,4.038094444444444520e+01
9.373958333333332504e+00,3.999399999999999977e+01
9.374000000000000554e+00,4.000858333333333405e+01
9.374499999999999389e+00,4.001305555555555316e+01
9.375041666666666273e+00,4.034505555555556100e+01
9.375249999999999417e+00,4.005963888888888391e+01
9.375750000000000028e+00,4.000750000000000028e+01
9.375916666666666899e+00,4.000911111111111040e+01
9.376500000000000057e+00,4.029180555555555543e+01
9.377291666666666359e+00,3.999824999999999875e+01
9.377541666666665776e+00,4.001486111111110944e+01
9.377833333333333243e+00,4.033144444444445043e+01
9.377874999999999517e+00,4.038230555555555412e+01
9.378125000000000711e+00,4.000849999999999795e+01
9.378166666666666984e+00,4.028338888888888647e+01
9.378249999999999531e+00,4.000908333333333644e+01
9.378375000000000128e+00,4.032672222222222302e+01
9.378999999999999559e+00,3.983413888888889431e+01
9.378999999999999559e+00,4.000952777777777669e+01
9.379166666666666430e+00,4.001338888888889045e+01
9.379583333333332718e+00,3.999425000000000097e+01
9.379833333333333911e+00,3.999647222222222354e+01
9.379916666666666458e+00,4.040147222222221757e+01
9.380124999999999602e+00,4.001269444444444190e+01
9.380166666666665876e+00,4.028355555555555156e+01
9.380250000000000199e+00,4.026347222222221944e+01
9.380291666666666472e+00,3.997758333333333525e+01
9.380833333333333357e+00,4.001827777777777584e+01
9.381041666666666501e+00,4.002180555555555230e+01
9.381833333333332803e+00,4.038566666666666549e+01
9.381875000000000853e+00,3.999941666666666862e+01
9.381999999999999673e+00,4.002194444444444343e+01
9.382208333333332817e+00,4.029566666666666208e+01
9.382541666666666558e+00,3.995602777777778414e+01
9.382666666666667155e+00,4.000583333333333513e+01
9.383041666666667169e+00,4.000933333333333053e+01
9.383291666666666586e+00,4.031952777777777897e+01
9.383333333333332860e+00,4.000594444444444520e+01
9.383416666666667183e+00,4.000919444444444650e+01
9.383666666666666600e+00,3.997036111111111012e+01
9.383708333333332874e+00,4.001505555555555560e+01
9.383749999999999147e+00,4.001869444444444213e+01
9.383916666666666018e+00,4.001961111111111080e+01
9.384124999999999162e+00,4.038291666666666657e+01
9.384249999999999758e+00,4.001330555555555435e+01
9.384333333333334082e+00,4.001158333333333417e+01
9.384666666666666046e+00,4.029952777777777584e+01
9.384916666666667240e+00,4.001650000000000063e+01
9.385916666666666686e+00,3.997833333333333172e+01
9.386250000000000426e+00,4.001141666666666907e+01
9.386291666666666700e+00,4.001436111111111416e+01
9.386583333333334167e+00,4.001288888888888806e+01
9.386666666666666714e+00,4.001369444444444667e+01
9.386791666666667311e+00,4.001825000000000188e+01
9.386833333333333584e+00,4.018541666666666146e+01
9.386833333333333584e+00,4.018544444444444252e+01
9.387083333333333002e+00,4.000611111111111029e+01
9.387124999999999275e+00,4.000683333333333280e+01
9.387208333333333599e+00,4.001486111111110944e+01
9.387208333333333599e+00,4.001852777777777703e+01
9.387291666666666146e+00,4.001458333333333428e+01
9.387333333333334195e+00,4.000761111111111035e+01
9.387416666666666742e+00,4.000294444444444508e+01
9.387624999999999886e+00,4.001352777777777447e+01
9.387666666666666160e+00,4.001680555555555685e+01
9.387708333333332433e+00,4.001727777777777817e+01
9.387916666666667354e+00,4.000808333333333167e+01
9.388166666666666771e+00,4.000519444444444161e+01
9.388374999999999915e+00,3.999447222222222109e+01
9.388666666666667382e+00,4.001250000000000284e+01
9.388916666666666799e+00,4.001013888888888914e+01
9.389124999999999943e+00,4.005372222222221978e+01
9.389250000000000540e+00,4.000797222222222160e+01
9.389708333333333101e+00,4.001111111111111285e+01
9.389749999999999375e+00,4.001102777777777675e+01
9.389874999999999972e+00,4.000572222222222507e+01
9.389958333333332519e+00,4.003219444444444264e+01
9.390083333333333115e+00,4.001430555555555202e+01
9.390166666666667439e+00,4.001797222222221961e+01
9.390333333333332533e+00,4.001452777777777925e+01
9.390458333333333130e+00,4.001219444444444662e+01
9.390625000000000000e+00,4.000869444444444412e+01
9.390708333333332547e+00,4.034133333333333837e+01
9.390750000000000597e+00,4.001611111111110830e+01
9.390833333333333144e+00,4.000925000000000153e+01
9.390874999999999417e+00,4.001113888888888681e+01
9.390916666666667467e+00,4.001186111111110932e+01
9.390916666666667467e+00,4.040247222222222234e+01
9.390958333333333741e+00,4.000972222222222285e+01
9.391125000000000611e+00,3.998511111111110949e+01
9.391125000000000611e+00,4.032047222222222871e+01
9.391208333333333158e+00,4.029038888888888437e+01
9.391249999999999432e+00,4.002322222222222337e+01
9.391500000000000625e+00,4.001086111111111165e+01
9.391541666666666899e+00,4.037858333333333150e+01
9.391583333333333172e+00,4.000977777777777789e+01
9.391624999999999446e+00,4.037891666666666879e+01
9.391791666666666316e+00,4.000830555555555890e+01
9.391916666666666913e+00,4.000919444444444650e+01
9.391958333333333186e+00,4.000919444444444650e+01
9.392041666666667510e+00,4.000986111111111398e+01
9.392125000000000057e+00,4.029074999999999562e+01
9.392125000000000057e+00,4.030727777777777732e+01
9.392208333333332604e+00,4.037669444444444622e+01
9.392208333333332604e+00,4.038408333333332934e+01
9.392250000000000654e+00,4.000908333333333644e+01
9.392291666666666927e+00,4.001130555555555901e+01
9.392333333333333201e+00,4.000808333333333167e+01
9.392416666666667524e+00,4.000869444444444412e+01
9.392791666666667538e+00,4.000913888888889147e+01
9.392916666666666359e+00,4.000427777777778005e+01
9.393000000000000682e+00,4.033452777777777953e+01
9.393124999999999503e+00,4.002130555555555702e+01
9.393250000000000099e+00,4.035341666666666782e+01
9.393708333333332661e+00,4.001747222222222433e+01
9.393958333333333854e+00,4.000730555555555412e+01
9.394708333333333883e+00,3.999011111111111205e+01
9.394833333333332703e+00,4.037111111111111228e+01
9.394916666666667027e+00,4.032275000000000631e+01
9.394958333333333300e+00,4.040883333333333383e+01
9.395500000000000185e+00,4.001274999999999693e+01
9.395708333333333329e+00,4.002069444444444457e+01
9.396000000000000796e+00,3.999211111111111450e+01
9.396124999999999616e+00,3.997719444444444292e+01
9.396124999999999616e+00,4.001866666666666816e+01
9.396291666666666487e+00,4.002691666666666492e+01
9.396291666666666487e+00,4.038238888888889022e+01
9.396333333333332760e+00,4.041061111111110904e+01
9.396541666666665904e+00,3.991494444444444412e+01
9.396666666666666501e+00,4.034963888888889016e+01
9.396750000000000824e+00,4.038094444444444520e+01
9.396916666666665918e+00,4.002241666666666475e+01
9.397041666666666515e+00,4.040038888888889090e+01
9.397083333333332789e+00,4.001013888888888914e+01
9.397333333333333982e+00,4.001561111111111302e+01
9.397541666666667126e+00,3.998897222222222325e+01
9.397541666666667126e+00,4.001883333333333326e+01
9.397708333333333997e+00,3.997233333333333860e+01
9.398041666666665961e+00,4.034269444444444730e+01
9.398250000000000881e+00,4.037469444444444377e+01
9.398416666666665975e+00,3.999061111111111444e+01
9.398416666666665975e+00,4.001613888888888937e+01
9.398583333333332845e+00,4.000988888888888795e+01
9.398875000000000313e+00,4.039741666666666475e+01
9.399833333333333485e+00,4.008877777777777851e+01
9.400208333333333499e+00,4.001777777777777345e+01
9.400791666666666657e+00,3.999338888888888732e+01
9.401041666666666075e+00,4.000399999999999778e+01
9.401541666666666686e+00,3.998411111111111182e+01
9.402250000000000441e+00,4.001066666666666549e+01
9.402374999999999261e+00,4.037975000000000136e+01
9.402874999999999872e+00,4.038791666666666913e+01
9.402916666666666146e+00,3.983630555555555475e+01
9.403041666666666742e+00,3.983669444444444707e+01
9.403041666666666742e+00,3.999919444444444849e+01
9.403124999999999289e+00,4.037747222222222376e+01
9.403499999999999304e+00,4.000447222222221910e+01
9.403791666666666771e+00,3.999333333333333229e+01
9.404083333333332462e+00,4.000838888888888789e+01
9.404875000000000540e+00,4.000172222222222018e+01
9.405250000000000554e+00,3.997250000000000369e+01
9.405374999999999375e+00,3.999555555555555486e+01
9.405458333333333698e+00,3.999830555555555378e+01
9.405625000000000568e+00,3.998591666666666811e+01
9.406375000000000597e+00,3.997963888888889272e+01
9.406708333333332561e+00,3.998791666666667055e+01
9.407208333333333172e+00,4.032336111111111165e+01
9.407583333333333186e+00,3.998377777777778164e+01
9.408041666666667524e+00,4.035441666666666549e+01
9.408166666666666345e+00,3.991172222222222388e+01
9.408250000000000668e+00,3.991363888888889022e+01
9.408666666666666956e+00,4.039291666666666458e+01
9.408708333333333229e+00,3.991366666666666418e+01
9.408749999999999503e+00,4.000394444444444275e+01
9.409000000000000696e+00,4.035602777777778272e+01
9.409583333333333854e+00,3.991830555555555549e+01
9.409833333333333272e+00,4.034730555555555753e+01
9.409916666666665819e+00,4.001433333333333309e+01
9.409916666666665819e+00,4.034980555555555526e+01
9.410249999999999559e+00,4.001372222222222064e+01
9.410333333333333883e+00,3.996188888888889323e+01
9.410416666666666430e+00,4.034602777777777760e+01
9.410500000000000753e+00,4.034641666666666993e+01
9.410750000000000171e+00,3.997955555555555662e+01
9.411125000000000185e+00,3.997191666666666521e+01
9.411208333333332732e+00,3.991550000000000153e+01
9.411291666666667055e+00,4.000319444444444628e+01
9.411374999999999602e+00,4.034702777777778238e+01
9.411833333333333940e+00,4.037349999999999994e+01
9.412250000000000227e+00,3.999491666666666845e+01
9.412416666666667098e+00,4.000052777777777635e+01
9.412458333333333371e+00,4.037713888888888647e+01
9.412625000000000242e+00,4.040800000000000125e+01
9.412750000000000838e+00,3.998316666666666919e+01
9.413958333333333428e+00,4.034036111111111467e+01
9.414958333333332874e+00,4.041452777777777783e+01
9.415833333333333499e+00,3.997525000000000261e+01
9.415958333333334096e+00,3.997583333333333400e+01
9.416124999999999190e+00,4.037697222222222138e+01
9.416999999999999815e+00,4.036191666666666578e+01
9.417083333333334139e+00,4.038436111111111160e+01
9.417416666666666103e+00,4.036169444444444565e+01
9.417500000000000426e+00,3.999947222222222365e+01
9.417500000000000426e+00,4.035616666666666674e+01
9.417500000000000426e+00,4.040444444444444372e+01
9.417624999999999247e+00,4.033355555555555583e+01
9.417791666666666117e+00,3.997505555555555645e+01
9.418416666666667325e+00,4.032563888888888926e+01
9.418708333333333016e+00,4.001347222222221944e+01
9.419083333333333030e+00,3.981952777777777897e+01
9.419583333333333641e+00,4.040680555555555742e+01
9.420125000000000526e+00,3.990522222222222126e+01
9.420374999999999943e+00,4.038391666666666424e+01
9.421166666666666245e+00,3.998538888888889176e+01
9.421708333333333130e+00,3.990974999999999540e+01
9.421916666666666273e+00,4.041769444444444304e+01
9.422000000000000597e+00,3.988627777777777794e+01
9.422583333333333755e+00,4.038505555555555304e+01
9.423208333333333186e+00,4.037022222222222467e+01
9.423333333333333783e+00,3.997669444444444764e+01
9.423541666666666927e+00,4.032513888888889397e+01
9.423624999999999474e+00,4.029902777777777345e+01
9.424250000000000682e+00,3.989641666666666708e+01
9.424416666666665776e+00,3.984586111111111251e+01
9.424416666666665776e+00,4.008838888888889329e+01
9.425083333333333258e+00,4.041827777777777442e+01
9.425124999999999531e+00,4.030038888888888948e+01
9.425583333333333869e+00,4.037316666666666976e+01
9.425708333333332689e+00,4.038230555555555412e+01
9.426125000000000753e+00,4.042369444444444326e+01
9.426333333333333897e+00,4.037250000000000227e+01
9.426375000000000171e+00,4.025169444444444622e+01
9.426416666666666444e+00,4.025105555555555270e+01
9.427208333333332746e+00,4.041627777777777908e+01
9.427250000000000796e+00,3.998258333333333781e+01
9.427416666666665890e+00,4.002947222222222479e+01
9.427500000000000213e+00,4.036833333333333229e+01
9.427625000000000810e+00,3.998980555555555583e+01
9.428000000000000824e+00,4.037197222222222592e+01
9.428208333333333968e+00,4.036972222222222229e+01
9.428625000000000256e+00,4.037349999999999994e+01
9.428666666666666529e+00,3.988924999999999699e+01
9.430916666666666615e+00,4.002194444444444343e+01
9.431250000000000355e+00,4.037441666666666862e+01
9.431458333333333499e+00,4.042019444444444076e+01
9.431583333333334096e+00,3.988458333333333172e+01
9.431708333333332916e+00,4.037472222222222484e+01
9.432000000000000384e+00,3.983172222222222558e+01
9.432083333333332931e+00,4.037683333333333735e+01
9.432249999999999801e+00,3.995674999999999955e+01
9.432416666666666671e+00,4.037502777777778107e+01
9.432458333333332945e+00,3.989102777777777931e+01
9.432541666666667268e+00,4.037222222222222001e+01
9.432750000000000412e+00,4.007969444444444918e+01
9.433083333333334153e+00,3.997675000000000267e+01
9.433541666666666714e+00,4.040663888888888522e+01
9.433791666666666131e+00,3.995224999999999937e+01
9.433833333333334181e+00,4.038194444444444287e+01
9.434083333333333599e+00,4.036516666666666708e+01
9.434583333333332433e+00,3.988622222222222291e+01
9.434833333333333627e+00,3.997983333333333178e+01
9.434916666666666174e+00,4.037722222222222257e+01
9.434958333333334224e+00,4.037550000000000239e+01
9.435208333333333641e+00,3.997330555555555520e+01
9.435791666666666799e+00,4.039113888888888937e+01
9.435791666666666799e+00,4.039297222222221961e+01
9.435999999999999943e+00,4.041774999999999807e+01
9.436041666666666217e+00,4.037544444444444736e+01
9.436166666666666814e+00,4.039991666666666958e+01
9.436416666666666231e+00,3.997344444444444633e+01
9.436875000000000568e+00,3.981855555555556236e+01
9.436916666666666842e+00,4.040058333333332996e+01
9.437124999999999986e+00,4.041952777777777328e+01
9.437749999999999417e+00,4.041258333333333042e+01
9.437875000000000014e+00,4.040419444444444252e+01
9.437916666666666288e+00,3.997525000000000261e+01
9.437916666666666288e+00,4.019474999999999909e+01
9.437958333333332561e+00,4.030911111111110756e+01
9.438083333333333158e+00,3.985058333333333280e+01
9.438166666666667481e+00,4.041258333333333042e+01
9.438208333333333755e+00,4.038780555555555196e+01
9.438291666666666302e+00,4.039891666666666481e+01
9.438458333333333172e+00,4.039419444444444451e+01
9.438541666666667496e+00,4.036013888888889056e+01
9.438750000000000639e+00,4.041869444444444071e+01
9.439000000000000057e+00,4.040074999999999505e+01
9.439125000000000654e+00,4.040488888888888397e+01
9.439333333333333798e+00,4.040719444444444264e+01
9.439375000000000071e+00,4.040594444444444377e+01
9.439458333333332618e+00,4.040452777777777982e+01
9.439500000000000668e+00,4.038863888888889164e+01
9.439583333333333215e+00,3.997325000000000017e+01
9.439708333333333812e+00,4.040702777777777754e+01
9.439750000000000085e+00,4.040380555555555731e+01
9.439958333333333229e+00,4.040430555555555259e+01
9.440041666666665776e+00,3.997263888888888772e+01
9.440083333333333826e+00,3.997263888888888772e+01
9.440083333333333826e+00,4.038208333333333400e+01
9.440083333333333826e+00,4.040369444444444014e+01
9.440166666666666373e+00,4.041919444444444309e+01
9.440250000000000696e+00,3.997161111111111609e+01
9.440291666666666970e+00,4.040427777777777862e+01
9.440333333333333243e+00,4.042036111111110586e+01
9.440416666666667567e+00,4.041877777777777681e+01
9.440583333333332661e+00,4.038799999999999812e+01
9.440791666666665805e+00,4.041899999999999693e+01
9.440916666666666401e+00,3.995727777777778300e+01
9.441000000000000725e+00,4.001736111111110716e+01
9.441000000000000725e+00,4.040627777777777396e+01
9.441166666666665819e+00,4.039863888888888965e+01
9.441208333333333869e+00,4.039974999999999739e+01
9.441333333333332689e+00,3.998922222222222445e+01
9.441458333333333286e+00,4.040688888888888641e+01
9.441499999999999559e+00,4.040788888888888408e+01
9.441750000000000753e+00,4.038838888888889045e+01
9.441750000000000753e+00,4.040941666666666521e+01
9.441791666666667027e+00,4.041836111111111052e+01
9.441833333333333300e+00,3.997238888888889363e+01
9.442083333333332718e+00,4.038855555555555554e+01
9.442416666666666458e+00,4.036819444444444827e+01
9.442541666666667055e+00,4.038588888888888562e+01
9.442666666666665876e+00,4.005541666666666600e+01
9.442791666666666472e+00,4.038613888888888681e+01
9.442875000000000796e+00,4.041833333333332945e+01
9.442999999999999616e+00,3.996416666666667084e+01
9.443416666666665904e+00,4.037597222222222371e+01
9.443416666666665904e+00,4.041308333333333280e+01
9.443500000000000227e+00,4.039194444444444088e+01
9.443916666666666515e+00,4.041108333333333036e+01
9.444208333333333982e+00,4.042074999999999818e+01
9.444291666666666529e+00,4.039186111111111188e+01
9.444499999999999673e+00,3.990430555555555259e+01
9.444583333333333997e+00,4.040894444444444389e+01
9.445041666666666558e+00,3.991727777777777675e+01
9.445791666666666586e+00,4.040474999999999994e+01
9.445916666666667183e+00,4.039013888888889170e+01
9.446083333333334053e+00,4.035741666666666561e+01
9.446208333333332874e+00,4.039405555555555338e+01
9.446583333333332888e+00,4.039119444444444440e+01
9.447041666666667226e+00,4.040088888888888619e+01
9.447333333333332916e+00,4.038022222222222268e+01
9.447374999999999190e+00,4.032880555555556157e+01
9.447916666666666075e+00,4.038747222222222177e+01
9.448291666666666089e+00,4.037841666666666640e+01
9.448416666666666686e+00,3.994308333333332683e+01
9.448708333333334153e+00,4.034725000000000250e+01
9.448750000000000426e+00,3.997758333333333525e+01
9.448916666666667297e+00,4.031611111111110546e+01
9.448999999999999844e+00,4.038833333333333542e+01
9.449416666666666131e+00,4.034708333333333741e+01
9.449458333333334181e+00,4.034675000000000011e+01
9.449541666666666728e+00,3.995069444444444429e+01
9.449666666666667325e+00,3.995663888888888948e+01
9.450083333333333613e+00,4.041536111111111040e+01
9.450374999999999304e+00,3.988305555555555770e+01
9.450374999999999304e+00,4.038875000000000171e+01
9.450625000000000497e+00,3.995938888888888840e+01
9.451999999999999957e+00,4.037994444444444753e+01
9.452125000000000554e+00,4.035416666666667140e+01
9.452166666666666828e+00,3.998691666666666578e+01
9.452374999999999972e+00,4.030727777777777732e+01
9.452749999999999986e+00,3.990072222222222109e+01
9.452833333333332533e+00,3.996400000000000574e+01
9.452958333333333130e+00,3.996175000000000210e+01
9.452958333333333130e+00,4.010130555555555532e+01
9.452999999999999403e+00,3.990305555555555372e+01
9.453166666666666273e+00,3.998905555555555935e+01
9.453250000000000597e+00,4.010136111111111035e+01
9.453416666666667467e+00,3.997561111111111387e+01
9.453583333333332561e+00,4.037788888888889005e+01
9.453708333333333158e+00,3.999419444444444594e+01
9.453708333333333158e+00,3.999705555555555492e+01
9.453958333333332575e+00,3.997225000000000250e+01
9.454291666666666316e+00,3.996230555555555952e+01
9.454375000000000639e+00,3.996302777777778203e+01
9.454499999999999460e+00,3.995486111111111427e+01
9.454625000000000057e+00,3.993297222222221876e+01
9.454666666666666330e+00,3.995766666666666822e+01
9.454916666666667524e+00,3.995544444444444565e+01
9.455041666666666345e+00,4.024974999999999881e+01
9.455166666666666941e+00,4.009966666666667123e+01
9.455666666666665776e+00,4.036433333333333451e+01
9.455791666666666373e+00,3.995808333333333451e+01
9.455875000000000696e+00,3.986202777777777584e+01
9.456250000000000711e+00,3.999391666666667078e+01
9.456458333333333854e+00,4.035725000000000051e+01
9.457208333333333883e+00,3.995702777777778181e+01
9.458041666666666458e+00,3.995763888888889426e+01
9.458791666666666487e+00,3.998261111111111177e+01
9.459458333333333968e+00,3.989099999999999824e+01
9.460708333333332831e+00,4.017780555555555111e+01
9.461375000000000313e+00,3.996133333333333582e+01
9.462041666666666018e+00,3.985475000000000279e+01
9.462875000000000369e+00,3.999266666666666481e+01
9.463250000000000384e+00,3.992927777777777720e+01
9.463250000000000384e+00,3.993252777777777851e+01
9.463749999999999218e+00,3.996147222222222695e+01
9.464291666666666103e+00,3.998844444444444690e+01
9.464458333333332973e+00,4.039055555555555799e+01
9.464874999999999261e+00,3.993241666666666134e+01
9.465708333333333613e+00,4.042572222222221967e+01
9.466166666666666174e+00,3.996163888888889204e+01
9.466208333333334224e+00,3.998383333333333667e+01
9.466625000000000512e+00,4.016058333333333508e+01
9.466708333333333059e+00,4.029747222222221836e+01
9.467124999999999346e+00,3.989633333333333098e+01
9.467124999999999346e+00,3.996197222222222223e+01
9.467249999999999943e+00,3.998791666666667055e+01
9.467416666666666814e+00,3.996800000000000352e+01
9.467499999999999361e+00,4.028502777777777766e+01
9.467624999999999957e+00,4.042524999999999835e+01
9.467666666666666231e+00,3.999102777777778073e+01
9.467916666666667425e+00,4.040002777777777965e+01
9.468624999999999403e+00,3.997908333333333530e+01
9.468791666666666273e+00,4.036097222222222314e+01
9.469083333333333741e+00,4.015074999999999505e+01
9.469500000000000028e+00,3.999961111111111478e+01
9.469541666666666302e+00,3.997830555555555776e+01
9.469833333333333769e+00,4.001438888888888812e+01
9.469916666666666316e+00,4.009480555555555981e+01
9.470333333333332604e+00,3.998486111111111541e+01
9.470583333333333798e+00,4.009438888888889352e+01
9.471583333333333243e+00,3.999227777777777959e+01
9.471958333333333258e+00,3.996883333333333610e+01
9.472166666666666401e+00,3.998013888888888800e+01
9.472250000000000725e+00,3.989758333333332985e+01
9.472500000000000142e+00,3.998169444444444309e+01
9.472666666666667012e+00,4.009300000000000352e+01
9.473291666666666444e+00,3.997475000000000023e+01
9.473499999999999588e+00,3.998558333333333081e+01
9.474958333333333371e+00,4.005705555555555009e+01
9.474999999999999645e+00,3.997058333333333735e+01
9.475083333333333968e+00,4.005680555555555600e+01
9.475583333333332803e+00,3.997225000000000250e+01
9.476375000000000881e+00,4.019624999999999915e+01
9.477291666666666003e+00,4.001252777777777681e+01
9.477416666666666600e+00,4.040569444444444258e+01
9.478083333333334082e+00,3.992777777777777715e+01
9.478166666666666629e+00,4.017411111111110955e+01
9.478291666666667226e+00,4.017386111111110836e+01
9.478541666666666643e+00,4.017411111111110955e+01
9.478624999999999190e+00,3.998372222222222661e+01
