1.060000000000000005e-02
1.209999999999999964e-02
3.000000000000000062e-03
3.099999999999999891e-03
3.599999999999999901e-03
2.399999999999999790e-03
1.100000000000000066e-03
2.000000000000000042e-03
1.500000000000000031e-03
1.299999999999999940e-03
1.799999999999999951e-03
2.500000000000000052e-03
1.699999999999999905e-03
1.299999999999999940e-03
4.700000000000000185e-03
4.700000000000000185e-03
1.199999999999999895e-03
2.700000000000000143e-03
3.299999999999999982e-03
4.300000000000000003e-03
2.700000000000000143e-03
5.000000000000000104e-03
2.299999999999999961e-03
6.000000000000000125e-03
3.799999999999999992e-03
2.899999999999999800e-03
4.700000000000000185e-03
6.100000000000000387e-03
2.500000000000000052e-03
2.799999999999999972e-03
5.199999999999999761e-03
6.599999999999999964e-03
5.199999999999999761e-03
6.000000000000000125e-03
1.699999999999999905e-03
5.300000000000000024e-03
6.799999999999999621e-03
3.700000000000000164e-03
2.899999999999999800e-03
5.799999999999999600e-03
6.000000000000000125e-03
2.700000000000000143e-03
7.000000000000000146e-03
6.100000000000000387e-03
3.000000000000000062e-03
4.000000000000000083e-03
1.199999999999999895e-03
4.100000000000000346e-03
4.000000000000000083e-03
4.899999999999999842e-03
3.599999999999999901e-03
3.399999999999999811e-03
2.700000000000000143e-03
2.799999999999999972e-03
