1.129999999999999928e-02
1.009999999999999960e-02
2.099999999999999870e-03
2.000000000000000042e-03
3.200000000000000153e-03
1.699999999999999905e-03
2.000000000000000042e-03
2.099999999999999870e-03
1.500000000000000031e-03
1.899999999999999996e-03
1.799999999999999951e-03
1.500000000000000031e-03
1.600000000000000077e-03
2.599999999999999881e-03
5.300000000000000024e-03
5.499999999999999681e-03
1.899999999999999996e-03
2.700000000000000143e-03
3.000000000000000062e-03
2.599999999999999881e-03
2.200000000000000133e-03
5.300000000000000024e-03
3.299999999999999982e-03
5.799999999999999600e-03
3.500000000000000073e-03
4.199999999999999740e-03
4.199999999999999740e-03
4.599999999999999922e-03
2.200000000000000133e-03
2.299999999999999961e-03
5.300000000000000024e-03
5.700000000000000205e-03
5.000000000000000104e-03
4.899999999999999842e-03
1.299999999999999940e-03
4.400000000000000265e-03
6.599999999999999964e-03
3.099999999999999891e-03
3.299999999999999982e-03
4.000000000000000083e-03
5.799999999999999600e-03
1.899999999999999996e-03
6.100000000000000387e-03
4.799999999999999580e-03
2.799999999999999972e-03
3.099999999999999891e-03
1.399999999999999986e-03
4.199999999999999740e-03
4.000000000000000083e-03
2.299999999999999961e-03
4.000000000000000083e-03
2.500000000000000052e-03
2.299999999999999961e-03
3.399999999999999811e-03
